,id,service_id,branch_id,time_taken,request_time,rating
752,753,3,46,7,Night,4
753,754,4,63,8,Day-Off-Peak,4
754,755,1,2,2,Day-Peak,5
755,756,4,85,10,Night,3
756,757,1,6,2,Day-Off-Peak,5
757,758,3,91,7,Day-Off-Peak,5
758,759,1,28,7,Night,4
759,760,1,2,3,Night,4
760,761,2,16,13,Day-Peak,4
761,762,1,17,2,Night,4
762,763,1,10,2,Day-Peak,5
763,764,1,16,2,Day-Peak,4
764,765,4,55,10,Day-Peak,3
765,766,3,53,7,Day-Peak,4
766,767,2,80,17,Day-Off-Peak,3
767,768,3,43,7,Day-Off-Peak,4
768,769,2,32,12,Night,5
769,770,4,71,11,Day-Off-Peak,4
770,771,4,91,9,Day-Off-Peak,5
771,772,3,82,7,Day-Off-Peak,5
772,773,4,74,9,Day-Off-Peak,5
773,774,2,70,13,Day-Off-Peak,5
774,775,4,68,8,Night,5
775,776,1,21,2,Day-Off-Peak,4
776,777,3,21,9,Night,3
777,778,1,16,1,Day-Peak,4
778,779,2,30,14,Day-Peak,4
779,780,2,58,13,Night,5
780,781,2,24,13,Day-Off-Peak,4
781,782,4,95,11,Day-Off-Peak,3
782,783,3,58,7,Night,5
783,784,2,27,13,Day-Peak,4
784,785,1,20,6,Day-Off-Peak,3
785,786,1,5,4,Day-Off-Peak,3
786,787,3,16,9,Night,3
787,788,2,34,13,Day-Peak,5
788,789,3,91,7,Day-Peak,5
789,790,3,91,6,Night,5
790,791,1,1,4,Day-Peak,3
791,792,4,99,10,Day-Off-Peak,3
792,793,4,85,10,Day-Peak,3
793,794,3,80,7,Day-Peak,4
794,795,2,27,13,Day-Peak,4
795,796,3,11,7,Day-Off-Peak,4
796,797,4,91,8,Night,5
797,798,1,27,2,Night,4
798,799,1,4,2,Day-Peak,4
799,800,4,63,10,Night,3
800,801,1,14,2,Night,4
801,802,1,90,3,Day-Peak,4
802,803,3,13,7,Night,5
803,804,1,1,2,Day-Off-Peak,4
804,805,3,74,6,Day-Off-Peak,5
805,806,1,7,4,Night,3
806,807,1,20,2,Night,4
807,808,1,28,2,Day-Peak,5
808,809,1,6,2,Night,5
809,810,1,9,2,Day-Off-Peak,4
810,811,2,77,14,Night,3
811,812,2,67,14,Night,3
812,813,2,70,13,Day-Peak,5
813,814,3,27,7,Day-Peak,4
814,815,4,89,8,Day-Peak,5
815,816,1,32,3,Night,4
816,817,2,75,13,Day-Peak,4
817,818,3,60,7,Night,4
818,819,1,60,1,Day-Peak,4
819,820,2,31,13,Day-Peak,4
820,821,2,22,15,Day-Peak,4
821,822,3,32,7,Day-Peak,5
822,823,1,39,2,Night,4
823,824,3,87,9,Day-Peak,3
824,825,4,38,8,Day-Peak,4
825,826,1,8,3,Day-Peak,3
826,827,1,21,2,Night,4
827,828,4,73,9,Night,5
828,829,1,38,1,Day-Off-Peak,4
829,830,3,56,7,Night,4
830,831,3,85,6,Night,4
831,832,4,92,10,Night,3
832,833,2,93,14,Day-Peak,3
833,834,2,79,13,Day-Off-Peak,5
834,835,3,79,14,Night,4
835,836,3,80,8,Night,3
836,837,3,86,7,Day-Peak,4
837,838,4,84,10,Day-Peak,4
838,839,1,2,1,Day-Peak,5
839,840,3,73,7,Day-Off-Peak,5
840,841,3,26,8,Night,4
841,842,3,97,6,Day-Off-Peak,4
842,843,1,17,3,Night,3
843,844,4,79,10,Day-Peak,4
844,845,2,76,13,Day-Off-Peak,4
845,846,1,88,2,Day-Peak,4
846,847,3,55,7,Day-Off-Peak,4
847,848,1,25,1,Night,5
848,849,3,40,7,Night,5
849,850,2,50,14,Day-Off-Peak,3
850,851,1,85,5,Night,3
851,852,3,46,7,Day-Peak,4
852,853,3,83,6,Night,4
853,854,4,97,8,Day-Peak,4
854,855,1,89,4,Day-Peak,4
855,856,4,82,8,Day-Peak,5
856,857,1,20,1,Day-Off-Peak,4
857,858,1,24,2,Day-Peak,4
858,859,1,58,3,Day-Peak,4
859,860,2,60,15,Day-Peak,3
860,861,2,49,13,Day-Peak,5
861,862,4,76,9,Night,4
862,863,4,100,9,Day-Off-Peak,4
863,864,2,59,15,Night,4
864,865,1,16,3,Day-Off-Peak,3
865,866,1,47,2,Day-Peak,4
866,867,3,60,7,Day-Off-Peak,4
867,868,3,38,8,Night,3
868,869,3,84,8,Night,4
869,870,1,3,2,Day-Peak,5
870,871,2,83,14,Day-Peak,3
871,872,3,78,7,Day-Peak,4
872,873,3,74,6,Day-Peak,5
873,874,3,66,7,Day-Off-Peak,5
874,875,1,56,1,Day-Peak,4
875,876,1,11,2,Night,4
876,877,2,35,13,Night,4
877,878,3,97,7,Night,4
878,879,2,88,12,Day-Off-Peak,4
879,880,2,93,13,Night,4
880,881,1,46,4,Day-Off-Peak,3
881,882,3,87,8,Night,3
882,883,1,29,2,Day-Off-Peak,5
883,884,1,3,3,Night,4
884,885,1,66,2,Day-Peak,5
885,886,1,34,1,Night,5
886,887,2,49,13,Day-Off-Peak,5
887,888,1,52,3,Day-Off-Peak,3
888,889,4,88,9,Night,4
889,890,1,10,2,Night,5
890,891,2,54,13,Day-Peak,5
891,892,3,78,7,Night,4
892,893,1,25,6,Day-Peak,4
893,894,2,74,14,Day-Off-Peak,4
894,895,1,7,2,Night,4
895,896,4,99,9,Day-Off-Peak,4
896,897,2,36,13,Day-Off-Peak,5
897,898,2,76,13,Day-Peak,4
898,899,1,34,2,Day-Off-Peak,5
899,900,1,5,2,Night,4
900,901,3,43,7,Night,4
901,902,2,41,13,Day-Peak,4
902,903,4,87,9,Day-Peak,4
903,904,1,39,1,Day-Peak,4
904,905,3,83,8,Day-Peak,3
905,906,3,61,6,Day-Peak,5
906,907,2,81,13,Day-Off-Peak,4
907,908,2,11,13,Day-Off-Peak,4
908,909,2,37,13,Day-Off-Peak,5
909,910,1,63,1,Night,4
910,911,3,95,7,Night,4
911,912,3,58,7,Day-Peak,5
912,913,4,96,9,Day-Off-Peak,4
913,914,1,9,3,Day-Peak,3
914,915,1,36,2,Day-Peak,5
915,916,3,74,7,Night,5
916,917,2,82,12,Day-Peak,5
917,918,1,72,2,Day-Peak,5
918,919,1,23,2,Day-Off-Peak,5
919,920,4,93,9,Day-Off-Peak,4
920,921,1,32,2,Day-Peak,5
921,922,1,27,2,Night,4
922,923,1,11,2,Day-Peak,4
923,924,4,84,9,Night,5
924,925,1,1,2,Night,4
925,926,2,45,13,Day-Off-Peak,4
926,927,1,1,2,Day-Peak,4
927,928,3,77,7,Night,4
928,929,1,62,2,Day-Peak,5
929,930,1,14,6,Night,3
930,931,2,41,14,Night,3
931,932,1,13,1,Day-Off-Peak,5
932,933,1,66,2,Day-Peak,5
933,934,1,1,1,Night,4
934,935,2,68,12,Night,5
935,936,1,64,2,Night,4
936,937,3,74,6,Day-Peak,5
937,938,1,27,3,Night,3
938,939,1,1,3,Day-Peak,3
939,940,1,2,2,Night,5
940,941,1,3,2,Night,5
941,942,3,65,8,Night,4
942,943,1,62,3,Day-Off-Peak,4
943,944,2,53,14,Day-Peak,3
944,945,2,27,12,Night,4
945,946,3,79,6,Day-Peak,5
946,947,4,19,10,Day-Off-Peak,4
947,948,1,79,1,Day-Off-Peak,5
948,949,3,77,7,Night,4
949,950,1,34,2,Day-Peak,5
950,951,3,34,7,Day-Peak,5
951,952,3,67,7,Day-Off-Peak,4
952,953,1,24,3,Night,3
953,954,1,44,1,Day-Peak,5
954,955,1,5,4,Night,3
955,956,4,85,10,Day-Peak,3
956,957,3,61,7,Day-Peak,5
957,958,3,81,6,Day-Peak,4
958,959,3,89,6,Day-Off-Peak,5
959,960,1,29,3,Night,4
960,961,4,90,8,Day-Peak,5
961,962,2,60,15,Night,3
962,963,1,18,1,Night,5
963,964,3,16,7,Day-Peak,4
964,965,1,9,2,Day-Off-Peak,4
965,966,2,47,14,Night,3
966,967,2,49,14,Day-Peak,4
967,968,1,11,1,Day-Off-Peak,4
968,969,1,34,1,Day-Off-Peak,5
969,970,1,16,3,Day-Off-Peak,3
970,971,2,72,13,Day-Off-Peak,5
971,972,1,9,2,Day-Off-Peak,4
972,973,1,27,2,Night,4
973,974,1,12,2,Day-Off-Peak,4
974,975,4,64,10,Day-Peak,3
975,976,2,30,12,Night,5
976,977,2,53,14,Night,3
977,978,3,34,6,Day-Off-Peak,5
978,979,2,38,14,Day-Peak,3
979,980,4,93,11,Day-Peak,3
980,981,3,62,7,Day-Off-Peak,5
981,982,2,89,12,Day-Peak,5
982,983,1,11,2,Day-Peak,4
983,984,1,14,2,Day-Peak,4
984,985,1,9,2,Night,4
985,986,1,54,1,Day-Peak,5
986,987,1,19,2,Night,5
987,988,3,73,7,Night,5
988,989,1,89,2,Day-Peak,5
989,990,2,22,13,Day-Peak,5
990,991,4,97,10,Day-Off-Peak,3
991,992,1,31,2,Night,4
992,993,4,93,11,Night,3
993,994,1,2,3,Night,4
994,995,1,12,2,Night,4
995,996,4,43,9,Night,4
996,997,4,76,8,Day-Off-Peak,4
997,998,1,8,2,Day-Off-Peak,4
998,999,1,14,3,Night,3
999,1000,1,48,3,Day-Peak,3
1000,1001,1,35,3,Day-Off-Peak,3
1001,1002,3,63,8,Day-Peak,3
1002,1003,2,54,14,Day-Off-Peak,4
1003,1004,3,48,6,Night,4
1004,1005,4,97,8,Night,4
1005,1006,4,98,11,Night,4
1006,1007,3,80,11,Day-Peak,3
1007,1008,1,9,3,Day-Peak,3
1008,1009,2,91,13,Night,5
1009,1010,3,96,6,Night,4
1010,1011,3,78,7,Night,4
1011,1012,2,10,12,Night,5
1012,1013,2,67,12,Day-Off-Peak,4
1013,1014,3,73,7,Day-Peak,5
1014,1015,2,40,14,Night,4
1015,1016,3,52,7,Day-Off-Peak,4
1016,1017,1,2,2,Day-Peak,5
1017,1018,1,71,2,Night,5
1018,1019,3,50,7,Day-Off-Peak,4
1019,1020,1,12,2,Day-Off-Peak,4
1020,1021,3,86,7,Day-Peak,4
1021,1022,1,17,3,Night,3
1022,1023,3,76,7,Day-Off-Peak,4
1023,1024,2,64,12,Day-Peak,4
1024,1025,1,53,3,Day-Off-Peak,3
1025,1026,1,4,2,Day-Peak,4
1026,1027,1,14,2,Night,4
1027,1028,1,34,3,Night,4
1028,1029,2,82,13,Day-Off-Peak,5
1029,1030,1,4,1,Night,4
1030,1031,2,64,12,Day-Peak,4
1031,1032,1,48,2,Day-Peak,4
1032,1033,1,33,2,Day-Peak,5
1033,1034,1,18,2,Day-Peak,5
1034,1035,2,56,13,Day-Peak,4
1035,1036,1,16,2,Day-Off-Peak,4
1036,1037,3,64,6,Day-Off-Peak,4
1037,1038,1,1,3,Day-Off-Peak,3
1038,1039,3,45,9,Night,3
1039,1040,3,78,11,Night,3
1040,1041,3,59,8,Day-Peak,4
1041,1042,1,41,2,Day-Off-Peak,4
1042,1043,1,24,2,Night,4
1043,1044,4,61,9,Day-Peak,5
1044,1045,2,27,14,Day-Off-Peak,3
1045,1046,1,30,1,Day-Off-Peak,5
1046,1047,3,79,9,Night,4
1047,1048,4,94,9,Night,5
1048,1049,2,60,13,Night,4
1049,1050,1,17,1,Day-Off-Peak,4
1050,1051,1,44,4,Day-Peak,4
1051,1052,3,96,8,Day-Peak,3
1052,1053,2,34,13,Day-Off-Peak,5
1053,1054,4,93,9,Day-Off-Peak,4
1054,1055,1,32,2,Night,5
1055,1056,1,4,2,Night,4
1056,1057,4,97,8,Day-Off-Peak,4
1057,1058,3,84,8,Day-Peak,4
1058,1059,1,7,4,Day-Peak,3
1059,1060,3,75,6,Day-Peak,4
1060,1061,4,95,9,Night,4
1061,1062,3,35,7,Day-Peak,4
1062,1063,1,19,3,Night,4
1063,1064,1,8,3,Night,3
1064,1065,3,42,7,Day-Off-Peak,5
1065,1066,1,7,2,Night,4
1066,1067,3,85,7,Night,4
1067,1068,1,21,3,Day-Peak,3
1068,1069,2,21,12,Day-Off-Peak,4
1069,1070,4,34,11,Day-Off-Peak,4
1070,1071,3,89,8,Night,4
1071,1072,2,18,13,Day-Off-Peak,5
1072,1073,3,42,7,Night,5
1073,1074,2,78,13,Night,4
1074,1075,1,3,2,Night,5
1075,1076,3,72,7,Night,5
1076,1077,2,66,12,Day-Off-Peak,5
1077,1078,3,66,7,Day-Off-Peak,5
1078,1079,1,3,2,Day-Peak,5
1079,1080,2,92,15,Day-Peak,3
1080,1081,1,22,2,Night,5
1081,1082,3,80,8,Night,3
1082,1083,3,65,7,Day-Off-Peak,5
1083,1084,4,99,10,Day-Off-Peak,3
1084,1085,2,60,13,Day-Peak,4
1085,1086,1,58,4,Day-Off-Peak,4
1086,1087,4,87,9,Day-Off-Peak,4
1087,1088,2,33,13,Day-Peak,5
1088,1089,1,1,2,Day-Peak,4
1089,1090,2,56,13,Day-Peak,4
1090,1091,1,53,3,Day-Off-Peak,3
1091,1092,3,44,7,Day-Off-Peak,5
1092,1093,3,94,7,Day-Off-Peak,5
1093,1094,4,99,9,Night,4
1094,1095,1,69,3,Day-Off-Peak,4
1095,1096,3,53,7,Day-Off-Peak,4
1096,1097,1,45,1,Night,4
1097,1098,3,43,7,Night,4
1098,1099,3,83,7,Day-Peak,4
1099,1100,1,91,2,Night,5
1100,1101,2,32,13,Day-Off-Peak,5
1101,1102,1,7,2,Day-Off-Peak,4
1102,1103,4,98,9,Day-Peak,5
1103,1104,3,72,6,Night,5
1104,1105,1,25,2,Day-Off-Peak,5
1105,1106,1,9,2,Night,4
1106,1107,1,12,1,Day-Off-Peak,4
1107,1108,2,42,12,Night,5
1108,1109,3,91,8,Night,4
1109,1110,2,32,13,Day-Off-Peak,5
1110,1111,2,34,13,Day-Peak,5
1111,1112,1,63,2,Night,4
1112,1113,2,50,13,Day-Peak,4
1113,1114,3,81,8,Day-Off-Peak,3
1114,1115,1,3,4,Day-Peak,4
1115,1116,2,15,12,Night,4
1116,1117,1,5,1,Day-Peak,4
1117,1118,4,82,9,Day-Peak,5
1118,1119,3,80,6,Day-Peak,4
1119,1120,3,60,7,Night,4
1120,1121,4,92,9,Night,4
1121,1122,1,5,2,Day-Off-Peak,4
1122,1123,4,98,9,Day-Peak,5
1123,1124,1,15,2,Day-Peak,4
1124,1125,2,26,14,Night,4
1125,1126,1,16,3,Night,3
1126,1127,4,98,9,Night,5
1127,1128,3,80,8,Night,3
1128,1129,1,7,2,Day-Peak,4
1129,1130,1,52,2,Day-Off-Peak,4
1130,1131,1,38,1,Day-Off-Peak,4
1131,1132,4,72,9,Day-Peak,5
1132,1133,1,26,2,Day-Peak,5
1133,1134,1,43,3,Night,3
1134,1135,3,65,7,Day-Off-Peak,5
1135,1136,1,45,1,Day-Peak,4
1136,1137,1,12,2,Day-Off-Peak,4
1137,1138,2,68,12,Day-Off-Peak,5
1138,1139,4,90,9,Night,5
1139,1140,3,89,7,Night,5
1140,1141,2,67,13,Night,4
1141,1142,1,8,1,Night,4
1142,1143,1,6,2,Night,5
1143,1144,4,81,10,Day-Peak,3
1144,1145,3,39,7,Day-Off-Peak,4
1145,1146,3,99,7,Day-Off-Peak,4
1146,1147,2,93,13,Night,4
1147,1148,3,76,7,Night,4
1148,1149,3,70,6,Day-Off-Peak,5
1149,1150,2,68,14,Night,4
1150,1151,2,78,13,Night,4
1151,1152,1,8,1,Day-Off-Peak,4
1152,1153,2,49,14,Day-Off-Peak,4
1153,1154,1,13,1,Night,5
1154,1155,2,74,12,Night,5
1155,1156,1,33,1,Night,5
1156,1157,2,34,12,Day-Peak,5
1157,1158,2,9,13,Day-Off-Peak,4
1158,1159,2,29,15,Night,4
1159,1160,1,72,2,Day-Off-Peak,5
1160,1161,2,58,13,Night,5
1161,1162,1,2,3,Night,4
1162,1163,2,34,13,Day-Peak,5
1163,1164,2,25,13,Day-Peak,5
1164,1165,1,60,1,Night,4
1165,1166,1,61,2,Day-Peak,5
1166,1167,3,74,7,Night,5
1167,1168,2,52,12,Day-Off-Peak,4
1168,1169,1,2,2,Day-Off-Peak,5
1169,1170,4,87,10,Day-Off-Peak,3
1170,1171,1,53,2,Day-Off-Peak,4
1171,1172,3,74,9,Night,4
1172,1173,2,12,12,Day-Peak,4
1173,1174,3,85,7,Day-Off-Peak,4
1174,1175,1,46,3,Day-Peak,3
1175,1176,1,41,3,Day-Peak,3
1176,1177,3,91,7,Day-Peak,5
1177,1178,2,57,13,Night,4
1178,1179,3,52,7,Day-Peak,4
1179,1180,1,37,2,Night,5
1180,1181,2,81,12,Day-Peak,4
1181,1182,1,1,3,Day-Off-Peak,3
1182,1183,3,80,7,Night,4
1183,1184,2,17,14,Day-Peak,3
1184,1185,2,15,15,Day-Peak,3
1185,1186,3,71,7,Day-Off-Peak,5
1186,1187,4,78,9,Night,4
1187,1188,1,49,3,Day-Off-Peak,4
1188,1189,1,35,3,Night,3
1189,1190,3,79,7,Day-Off-Peak,5
1190,1191,1,17,3,Night,3
1191,1192,1,48,1,Day-Off-Peak,4
1192,1193,3,27,7,Day-Peak,4
1193,1194,2,62,12,Day-Peak,5
1194,1195,2,70,14,Night,4
1195,1196,3,67,6,Day-Peak,4
1196,1197,1,23,1,Day-Peak,5
1197,1198,1,47,2,Day-Peak,4
1198,1199,1,30,1,Day-Off-Peak,5
1199,1200,3,49,7,Night,5
1200,1201,1,3,2,Day-Peak,5
1201,1202,2,79,12,Day-Off-Peak,5
1202,1203,4,18,10,Day-Off-Peak,4
1203,1204,3,84,8,Day-Peak,4
1204,1205,1,13,2,Day-Off-Peak,5
1205,1206,1,8,1,Night,4
1206,1207,1,1,1,Day-Peak,4
1207,1208,1,15,2,Day-Off-Peak,4
1208,1209,3,76,7,Night,4
1209,1210,3,48,8,Day-Off-Peak,3
1210,1211,1,26,4,Day-Peak,4
1211,1212,3,84,7,Day-Peak,5
1212,1213,1,72,2,Night,5
1213,1214,1,5,3,Night,3
1214,1215,1,26,3,Day-Off-Peak,4
1215,1216,2,42,14,Day-Off-Peak,4
1216,1217,1,9,6,Day-Off-Peak,3
1217,1218,1,15,1,Day-Peak,4
1218,1219,2,65,13,Night,5
1219,1220,4,84,10,Day-Off-Peak,4
1220,1221,1,15,2,Night,4
1221,1222,1,51,2,Night,5
1222,1223,3,87,9,Night,3
1223,1224,2,34,13,Day-Peak,5
1224,1225,2,43,13,Day-Off-Peak,4
1225,1226,1,52,2,Day-Peak,4
1226,1227,1,25,2,Night,5
1227,1228,3,22,7,Day-Off-Peak,5
1228,1229,1,28,3,Night,4
1229,1230,3,52,9,Day-Off-Peak,3
1230,1231,1,28,2,Day-Peak,5
1231,1232,1,68,1,Night,5
1232,1233,1,15,6,Night,3
1233,1234,1,1,3,Day-Off-Peak,3
1234,1235,1,41,1,Day-Off-Peak,4
1235,1236,4,44,10,Day-Off-Peak,4
1236,1237,2,73,13,Night,5
1237,1238,2,82,14,Day-Peak,4
1238,1239,2,70,14,Night,4
1239,1240,2,31,13,Night,4
1240,1241,1,4,1,Night,4
1241,1242,2,39,13,Day-Off-Peak,4
1242,1243,1,18,2,Day-Peak,5
1243,1244,3,75,7,Night,4
1244,1245,3,62,6,Day-Off-Peak,5
1245,1246,1,42,1,Day-Off-Peak,5
1246,1247,1,66,1,Day-Peak,5
1247,1248,1,50,1,Day-Peak,4
1248,1249,1,51,3,Night,4
1249,1250,2,74,14,Night,4
1250,1251,3,87,6,Day-Off-Peak,4
1251,1252,4,95,11,Night,3
1252,1253,4,96,10,Night,3
1253,1254,3,34,17,Day-Peak,4
1254,1255,2,90,13,Day-Peak,5
1255,1256,1,3,3,Day-Peak,4
1256,1257,1,4,1,Day-Off-Peak,4
1257,1258,4,90,9,Day-Peak,5
1258,1259,2,92,13,Day-Peak,4
1259,1260,4,85,9,Day-Off-Peak,4
1260,1261,2,49,14,Day-Peak,4
1261,1262,4,95,12,Day-Off-Peak,3
1262,1263,3,57,8,Day-Peak,3
1263,1264,1,60,2,Day-Off-Peak,4
1264,1265,3,88,10,Day-Peak,3
1265,1266,1,43,6,Day-Off-Peak,3
1266,1267,4,58,9,Night,5
1267,1268,3,72,7,Day-Peak,5
1268,1269,3,86,10,Day-Off-Peak,3
1269,1270,1,11,4,Day-Peak,3
1270,1271,1,1,3,Day-Off-Peak,3
1271,1272,1,22,2,Night,5
1272,1273,2,18,14,Day-Peak,4
1273,1274,4,97,9,Day-Peak,4
1274,1275,3,55,8,Night,3
1275,1276,1,10,2,Day-Peak,5
1276,1277,1,25,2,Day-Peak,5
1277,1278,1,2,2,Day-Off-Peak,5
1278,1279,1,2,2,Day-Peak,5
1279,1280,2,83,13,Day-Peak,4
1280,1281,1,9,2,Day-Off-Peak,4
1281,1282,2,91,13,Night,5
1282,1283,1,47,1,Day-Peak,4
1283,1284,3,95,7,Day-Off-Peak,4
1284,1285,2,13,12,Night,5
1285,1286,2,94,14,Day-Peak,4
1286,1287,3,87,7,Day-Peak,4
1287,1288,2,43,14,Night,3
1288,1289,1,24,1,Night,4
1289,1290,1,14,2,Night,4
1290,1291,2,17,13,Night,4
1291,1292,3,74,9,Day-Peak,4
1292,1293,3,59,8,Day-Off-Peak,4
1293,1294,1,25,2,Night,5
1294,1295,1,56,2,Day-Off-Peak,4
1295,1296,3,86,8,Day-Off-Peak,3
1296,1297,2,62,13,Day-Off-Peak,5
1297,1298,2,63,15,Day-Off-Peak,3
1298,1299,3,33,6,Day-Off-Peak,5
1299,1300,2,46,14,Day-Peak,3
1300,1301,1,1,2,Day-Peak,4
1301,1302,1,34,4,Night,4
1302,1303,1,32,1,Day-Peak,5
1303,1304,1,24,5,Day-Peak,3
1304,1305,4,100,10,Night,3
1305,1306,2,49,14,Night,4
1306,1307,2,89,13,Day-Off-Peak,5
1307,1308,1,72,2,Night,5
1308,1309,1,15,2,Day-Peak,4
1309,1310,2,64,13,Night,4
1310,1311,2,59,13,Day-Peak,5
1311,1312,1,7,1,Day-Off-Peak,4
1312,1313,1,32,3,Day-Peak,4
1313,1314,1,16,2,Day-Peak,4
1314,1315,4,87,8,Day-Peak,4
1315,1316,2,66,14,Night,4
1316,1317,2,79,12,Night,5
1317,1318,2,70,12,Day-Peak,5
1318,1319,3,92,7,Day-Off-Peak,4
1319,1320,2,24,14,Day-Peak,3
1320,1321,3,65,7,Day-Peak,5
1321,1322,4,89,9,Day-Off-Peak,5
1322,1323,3,57,7,Day-Off-Peak,4
1323,1324,3,33,7,Day-Peak,5
1324,1325,3,72,7,Day-Off-Peak,5
1325,1326,3,50,7,Day-Off-Peak,4
1326,1327,4,90,9,Day-Off-Peak,5
1327,1328,3,73,8,Night,4
1328,1329,2,15,13,Day-Peak,4
1329,1330,4,82,11,Night,4
1330,1331,1,3,2,Night,5
1331,1332,2,79,15,Day-Peak,4
1332,1333,4,71,13,Day-Off-Peak,4
1333,1334,3,86,7,Day-Peak,4
1334,1335,3,31,7,Day-Peak,4
1335,1336,1,2,2,Night,5
1336,1337,3,79,9,Day-Off-Peak,4
1337,1338,1,3,2,Day-Peak,5
1338,1339,1,9,2,Day-Off-Peak,4
1339,1340,2,59,13,Night,5
1340,1341,1,18,2,Day-Peak,5
1341,1342,3,31,11,Day-Peak,3
1342,1343,2,79,13,Day-Peak,5
1343,1344,3,79,7,Day-Peak,5
1344,1345,2,54,13,Day-Off-Peak,5
1345,1346,1,8,1,Day-Peak,4
1346,1347,1,16,3,Day-Off-Peak,3
1347,1348,1,49,3,Night,4
1348,1349,4,97,9,Day-Off-Peak,4
1349,1350,2,76,14,Day-Peak,3
1350,1351,2,15,16,Day-Peak,3
1351,1352,3,62,7,Night,5
1352,1353,2,58,13,Night,5
1353,1354,1,41,5,Day-Off-Peak,3
1354,1355,2,57,14,Night,3
1355,1356,1,21,2,Day-Peak,4
1356,1357,2,80,12,Day-Peak,4
1357,1358,4,90,10,Day-Off-Peak,4
1358,1359,1,38,1,Night,4
1359,1360,1,10,2,Day-Peak,5
1360,1361,3,44,7,Day-Off-Peak,5
1361,1362,1,22,4,Night,4
1362,1363,3,73,8,Day-Peak,4
1363,1364,3,82,7,Day-Off-Peak,5
1364,1365,1,32,2,Day-Peak,5
1365,1366,4,99,8,Day-Peak,4
1366,1367,2,74,14,Night,4
1367,1368,1,13,1,Night,5
1368,1369,1,1,1,Day-Peak,4
1369,1370,4,95,13,Day-Peak,3
1370,1371,4,83,8,Night,4
1371,1372,4,88,10,Day-Off-Peak,3
1372,1373,3,96,7,Night,4
1373,1374,1,1,4,Night,3
1374,1375,1,14,2,Night,4
1375,1376,1,18,4,Day-Off-Peak,4
1376,1377,4,85,9,Day-Off-Peak,4
1377,1378,3,75,6,Night,4
1378,1379,2,76,13,Day-Peak,4
1379,1380,4,99,10,Day-Peak,3
1380,1381,3,24,8,Day-Off-Peak,3
1381,1382,1,42,2,Day-Peak,5
1382,1383,2,30,13,Day-Peak,5
1383,1384,2,25,14,Day-Off-Peak,4
1384,1385,2,73,13,Night,5
1385,1386,4,70,8,Night,5
1386,1387,2,23,12,Day-Peak,5
1387,1388,3,62,6,Night,5
1388,1389,1,20,2,Day-Off-Peak,4
1389,1390,1,3,2,Day-Peak,5
1390,1391,2,99,15,Day-Off-Peak,3
1391,1392,3,72,6,Day-Peak,5
1392,1393,2,87,13,Day-Peak,4
1393,1394,1,62,1,Night,5
1394,1395,3,18,7,Day-Peak,5
1395,1396,4,42,11,Night,4
1396,1397,4,91,9,Night,5
1397,1398,1,31,2,Day-Peak,4
1398,1399,3,79,35,Day-Off-Peak,4
1399,1400,1,26,2,Day-Off-Peak,5
1400,1401,2,20,13,Night,4
1401,1402,1,1,1,Night,4
1402,1403,1,31,3,Day-Off-Peak,3
1403,1404,1,30,2,Day-Off-Peak,5
1404,1405,3,70,10,Day-Peak,4
1405,1406,1,23,3,Day-Off-Peak,4
1406,1407,3,97,7,Day-Peak,4
1407,1408,2,53,12,Day-Off-Peak,4
1408,1409,3,67,7,Day-Peak,4
1409,1410,1,61,2,Day-Peak,5
1410,1411,1,29,1,Day-Off-Peak,5
1411,1412,1,71,2,Day-Off-Peak,5
1412,1413,3,34,8,Day-Peak,4
1413,1414,4,95,9,Day-Off-Peak,4
1414,1415,1,8,2,Day-Off-Peak,4
1415,1416,3,68,10,Day-Off-Peak,4
1416,1417,2,56,13,Day-Peak,4
1417,1418,1,21,3,Day-Off-Peak,3
1418,1419,1,23,2,Day-Peak,5
1419,1420,1,11,2,Night,4
1420,1421,4,70,8,Day-Peak,5
1421,1422,3,90,7,Day-Peak,5
1422,1423,2,76,14,Day-Off-Peak,3
1423,1424,4,85,9,Day-Peak,4
1424,1425,2,92,13,Day-Peak,4
1425,1426,3,89,7,Day-Off-Peak,5
1426,1427,2,77,13,Day-Peak,4
1427,1428,3,84,7,Day-Off-Peak,5
1428,1429,1,23,2,Day-Peak,5
1429,1430,1,2,3,Night,4
1430,1431,4,75,9,Day-Off-Peak,4
1431,1432,3,69,7,Night,5
1432,1433,2,40,13,Day-Peak,5
1433,1434,1,45,2,Day-Off-Peak,4
1434,1435,3,63,6,Day-Peak,4
1435,1436,2,83,13,Day-Peak,4
1436,1437,1,49,3,Night,4
1437,1438,4,62,9,Night,5
1438,1439,2,35,13,Day-Off-Peak,4
1439,1440,1,14,4,Night,3
1440,1441,1,3,2,Day-Off-Peak,5
1441,1442,4,92,9,Night,4
1442,1443,2,75,13,Day-Off-Peak,4
1443,1444,3,75,9,Day-Peak,3
1444,1445,2,82,13,Day-Off-Peak,5
1445,1446,1,62,2,Night,5
1446,1447,2,53,12,Day-Peak,4
1447,1448,1,5,3,Day-Off-Peak,3
1448,1449,3,40,8,Day-Peak,4
1449,1450,3,90,8,Day-Peak,4
1450,1451,2,40,13,Day-Off-Peak,5
1451,1452,1,24,2,Night,4
1452,1453,2,85,20,Day-Off-Peak,3
1453,1454,4,99,9,Day-Peak,4
1454,1455,3,29,11,Day-Peak,4
1455,1456,3,72,6,Day-Off-Peak,5
